text,label,phishing_type,severity,confidence
"IT 부서에서 귀하의 워크스테이션에서 맬웨어 감염을 감지했습니다. 바이러스 백신 검사를 실행하고 제공된 링크에서 보안 패치를 설치하여 문제를 해결하십시오.

키워드: 랜섬웨어, 악성코드, 패치, 수리, 방화벽

지원 데스크,
에이버리 웡",1,tech_support,high,0.79
"주의, 새로운 알림이 있습니다. 업데이트를 보려면 여기를 클릭하십시오. 귀하의 편의를 위해 링크와 첨부 파일이 포함되어 있습니다. 자동 생성된 이 메시지에 답장하지 마세요.

키워드: 민감, 지금 클릭, 전달, 리디렉션, 회신하지 않음

컴플라이언스팀,
조던 브라운",1,generic_phishing,low,0.78
"[안내] 수신인 귀하, 귀하의 계정과 관련하여 빠른 시일 내에 안내해 드립니다. 24시간 이내에 액세스가 제한됩니다. 중단을 방지하려면 최대한 빨리 응답하세요. 이 제안은 시간에 민감하며 자정에 만료됩니다. 즉시 지침을 따르십시오.

키워드: 오늘 만료됩니다. 서둘러 행동하세요. 빨리 만료됩니다.

지원 데스크,
카메론 가르시아",1,urgency,high,0.87
"[안내] 수신인 귀하, 귀하의 계정은 확인이 필요합니다. 액세스를 복원하려면 비밀번호를 재설정하고 사용자 이름, 2FA 인증 코드 및 복구 키를 입력하세요.

키워드: 로그인, 보안 코드, 활성화 코드, 보안 질문, 재설정

IT 데스크,
에이버리 응우옌",1,credential_harvesting,high,0.85
"사용자 여러분, IT 부서에서 귀하의 워크스테이션에서 맬웨어 감염을 감지했습니다. 바이러스 백신 검사를 실행하고 제공된 링크에서 보안 패치를 설치하여 문제를 해결하십시오.

키워드: 트로이 목마, 업그레이드, 악성 코드, 바이러스 백신

컴플라이언스팀,
조던 킴",1,tech_support,high,0.9
"안녕하세요. IT 부서에서 귀하의 워크스테이션에서 맬웨어 감염을 감지했습니다. 바이러스 백신 검사를 실행하고 제공된 링크에서 보안 패치를 설치하여 문제를 해결하십시오.

키워드: 유지 관리, 트로이 목마, 지원 팀

IT 데스크,
카메론 파텔",1,tech_support,high,0.93
"제목: 강의실 물류

내일 훈련 세션에 대해 간단히 알려드립니다. 자료는 공유드라이브에 있습니다.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
조던 리",0,legitimate,low,0.96
"제목: 회의 후속 조치

안녕하세요 팀, 오늘 동기화의 메모를 공유합니다. 다음 단계는 공유 문서에 있습니다. 당신의 생각을 알려주십시오.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
모건 브라운",0,legitimate,low,0.97
"계정 소유자님, 이것은 귀하의 계정에 관한 만료 알림입니다. 곧 액세스가 제한됩니다. 중단을 방지하려면 지금 양식을 작성하세요. 이 제안은 마지막 기회이며 자정에 만료됩니다. 지금 지침을 따르십시오.

키워드: 한시적으로 만료됨 시간에 민감함 재고가 소진될 때까지

계정 서비스,
카메론 파텔",1,urgency,medium,0.76
"안녕하세요, 축하드립니다! 당신은 환불의 승자입니다. $10,000의 선물을 받으려면 해당 금액을 처리할 신용 카드를 제공하십시오. 이 제안은 시간 제한이 있습니다.

키워드: 이체결제 달러 신용카드

올림
테일러 파텔",1,financial_scam,medium,0.7
"예금주님, 재무회계팀입니다. 귀하의 계정에 보안 문제가 있습니다. 양호한 상태를 유지하려면 오늘 공식적인 단계에 따라 계정을 검토하세요. 미응답시 이용이 제한될 수 있습니다.

키워드: linkedin Spotify whatsapp Wells Fargo 대표이사/총재

감사합니다,
카메론 응우옌",1,authority_scam,high,0.82
"계정 소유자님, 귀하의 계정에서 로그인 시도가 감지되었습니다. 액세스를 확인하려면 정보를 업데이트하세요. 귀하의 계정은 복구될 때까지 제한될 수 있습니다.

키워드: 사기 경보 일시 중지

감사합니다,
알렉스 싱",1,social_engineering,high,0.85
"제목 : 일정 확인

안녕하세요. 목요일 오후 2시 회의실에서 회의를 확인합니다. 초안 슬라이드를 가져오세요.

만나기 전에 자유롭게 메모를 추가하세요.

드림
모건 리",0,legitimate,low,1.0
"경고합니다. 귀하의 계정과 관련하여 긴급 공지입니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 서둘러, 지금, 즉시, 만료, 자정에 만료

계정 서비스,
카메론 마르티네즈",1,urgency,high,0.78
"제목: 예산 계획

안녕하세요. 목요일 오후 2시 회의실에서 회의를 확인합니다. 검토를 위해 초안 슬라이드를 가져오십시오.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
케이시 칸",0,legitimate,low,0.97
"[안내] 수신인 귀하, 컨퍼런스 후에 다시 모임에 대해 이야기했습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드: 지불 확인, 엔지니어, 좌초, 체류 연장, 미망인, 도와주세요

올림
케이시 김",1,romance_dating,medium,0.82
"주목, 우리가 우연히 만났던 어린이 병원 자선 갈라에 대해 언급하셨던 것이 기억납니다. 나는 지금 발이 묶인 여행자입니다. 호텔에서 숙박 연장을 위해 결제 확인을 요청하고 있습니다. 긴급 대출을 도와주시면 곧 교체 카드를 제공할 수 있습니다. 신탁 구축은 저에게 중요합니다.

키워드: 이해할 수도 있음, 발이 묶인 여행자, 카드 교체, 환승, 마주침, 언급한 것을 기억함

컴플라이언스팀,
제이미 가르시아",1,social_engineering_advanced,high,0.91
"제목: 분기별 로드맵

다음주 수요일에 연구실을 예약했어요. 캘린더 초대에는 위치 및 장비 세부정보가 포함됩니다.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
알렉스 마르티네즈",0,legitimate,low,0.95
"제목: 코드 검토 요약

지난 회의의 의사록을 찾아보십시오. 편의를 위해 작업 항목은 메모 끝에 나열되어 있습니다.

문서를 검토해 주셔서 감사합니다.

드림
에이버리 칸",0,legitimate,low,0.98
"안녕하세요, 마지막 경고입니다. 응답하지 않으면 계정이 정지됩니다. 처벌을 피하기 위해서는 즉각적인 조치가 필요합니다. 귀하의 사건이 해결되지 않은 경우 판사에게 회부됩니다.

키워드: 최종 경고 범죄자

컴플라이언스팀,
모건 싱",1,threats,high,0.86
"🚨 [보안 공지] 이는 귀하의 계정에 관한 마감일 공지입니다. 곧 액세스가 제한됩니다. 중단을 방지하려면 최대한 빨리 응답하세요. 이 제안은 마지막 기회이며 자정에 만료됩니다. 지금 지침을 따르십시오.

키워드: 오늘 만료됩니다. 곧 만료됩니다. 48시간

감사합니다,
케이시 웡",1,urgency,medium,0.9
"제목 : 일정 확인

좋은 아침입니다. 업데이트된 다음 주 일정이 아래에 포함되어 있습니다. 작업을 확인하고 의견을 추가하세요.

문서를 검토해 주셔서 감사합니다.

드림
알렉스 칸",0,legitimate,low,0.98
"제목: 코드 검토 요약

좋은 아침입니다. 업데이트된 다음 주 일정이 아래에 포함되어 있습니다. 항목을 확인하고 의견을 추가하세요.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
테일러 싱",0,legitimate,low,0.99
"제목: 교육 세션 메모

제안서 초안을 첨부합니다. 고객을 위해 마무리할 수 있도록 금요일까지 피드백을 주시면 감사하겠습니다.

문서를 검토해 주셔서 감사합니다.

드림
카메론 브라운",0,legitimate,low,1.0
"안녕하세요. 귀하의 계정이 오늘 만료된다는 알림입니다. 귀하의 액세스 권한은 오늘 만료됩니다. 방해를 받지 않으려면 지금 행동하십시오. 이 제안은 마지막 기회이며 자정에 만료됩니다. 지금 지침을 따르십시오.

키워드: 즉시 만료됩니다. 오늘 만료됩니다.

지원 데스크,
테일러 응우옌",1,urgency,medium,0.92
"제목: 주간 현황 보고서

다음주 수요일에 연구실을 예약했어요. 캘린더 초대에는 위치 및 장비 세부정보가 포함됩니다.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
카메론 응우옌",0,legitimate,low,0.96
"사용자 여러분, 귀하의 계정에서 비정상적인 활동이 감지되었습니다. 액세스를 복원하려면 정보를 확인하세요. 계정을 다시 활성화할 때까지 계정이 잠길 수 있습니다.

키워드: 위반 확인 사기 경고 복원 해킹

보안팀,
케이시 브라운",1,social_engineering,high,0.86
"안녕하세요. 귀하의 계정에 관한 만료 알림입니다. 귀하의 액세스 권한은 24시간 이내에 만료됩니다. 중단을 방지하려면 지금 양식을 작성하세요. 이 제안은 마지막 기회이며 곧 종료됩니다. 지금 지침을 따르십시오.

키워드 : 빨리 즉시 오늘만 지금 행동 최종 공지

지원 데스크,
에이버리 웡",1,urgency,high,0.72
"사용자 여러분, IT 부서에서 귀하의 워크스테이션에서 맬웨어 감염을 감지했습니다. 바이러스 백신 검사를 실행하고 제공된 링크에서 보안 패치를 설치하여 문제를 해결하십시오.

키워드: 문제, 네트워크, 방화벽, 수정

보안팀,
라일리 리",1,tech_support,high,0.86
"제목: 컨퍼런스 등록

다음주 수요일에 연구실을 예약했어요. 캘린더 초대에는 위치 및 장비 세부정보가 포함됩니다.

만나기 전에 자유롭게 메모를 추가하세요.

드림
제이미 응우옌",0,legitimate,low,0.95
"[안내] 수신인 귀하, 컨퍼런스 후에 다시 모임에 대해 이야기했습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드: 더블린, 비상, 좌초, 석유 굴착 장치, 홀아비, 병원

계정 서비스,
제이미 응우옌",1,romance_dating,medium,0.78
"🚨 [보안 공지] 귀하의 계정에 관한 긴급 공지입니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 오늘 만료됨, 서두르세요, 기다리지 마세요, 빨리, 마지막 기회, 곧 종료됩니다

지원 데스크,
라일리 가르시아",1,urgency,high,0.75
"제목: 팀 점심 계획

수정된 문서를 예제와 함께 공유합니다. 끝점은 섹션 2에 설명되어 있습니다.

만나기 전에 자유롭게 메모를 추가하세요.

드림
카메론 킴",0,legitimate,low,0.98
"안내드립니다, 축하합니다! 당신은 상품의 우승자입니다. ₹80,000의 결제금을 받으려면 합계를 처리할 은행 고유 번호를 알려주십시오. 이 제안은 시간 제한이 있습니다.

키워드: 신용카드 보상 무료 수수료

계정 서비스,
케이시 웡",1,financial_scam,medium,0.86
"제목: 성과 피드백

분석에 도움을 주셔서 감사합니다. 명확성을 위해 변경 사항을 푸시하고 PR에 의견을 남겼습니다.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
카메론 킴",0,legitimate,low,0.98
"사용자 여러분, 귀하의 계정에서 보안 경고가 감지되었습니다. 액세스를 인증하려면 정보를 업데이트하세요. 귀하의 계정은 재활성화될 때까지 일시적으로 보류될 수 있습니다.

키워드: 손상된 임시 보류 복구 비정상적인 활동 액세스 거부됨

보안팀,
샘 마르티네즈",1,social_engineering,high,0.89
"새로운 알림이 왔습니다. 업데이트를 보려면 여기를 클릭하십시오. 귀하의 편의를 위해 링크와 첨부 파일이 포함되어 있습니다. 자동 생성된 이 메시지에 답장하지 마세요.

키워드: 자동 생성, 이동, 공유

보안팀,
알렉스 싱",1,generic_phishing,medium,0.75
"제목: 연구토론

분석에 도움을 주셔서 감사합니다. 명확성을 위해 변경 사항을 푸시하고 PR에 의견을 남겼습니다.

만나기 전에 자유롭게 메모를 추가하세요.

드림
샘 싱",0,legitimate,low,0.96
"제목: 문서 검토

워크숍에 참석해 주셔서 감사합니다. 다음은 참고자료와 슬라이드 데크에 대한 링크입니다.

문서를 검토해 주셔서 감사합니다.

드림
알렉스 파텔",0,legitimate,low,0.95
"🚨 [보안 공지] 귀하의 로그인이 정지되었습니다. 보안 링크를 사용하여 비밀번호를 업데이트하고 액세스를 복원하세요. 계속하려면 2FA 코드를 입력하세요.

키워드: 로그인 보안 설정 비밀번호 재설정 설정

지원 데스크,
모건 가르시아",1,credential_harvesting,high,0.82
